app_id,policy_file,entity,action,data_type,sentence_preview
410395246,410395246_aka_ms_privacy_policy.json,we,collect,photo,"These photos are temporarily stored on your Windows device and as you take more photos on your Android phone, we remove the temporary copies of the older photos from your Windows device."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,contact,Your contacts information is stored online and associated with your Microsoft account.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,message log,"If you activate this feature, your text messages and notifications will be read out loud as they are received."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,device info,"As part of providing these features, Microsoft collects performance usage and device data, including information about the hardware capabilities of your mobile and Windows devices."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,Microsoft does not record or store your camera sessions or any of the information displayed by your camera in any of the applications or products.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,photo,These photos are temporarily stored on your Windows PC while you are editing or opening those photos.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,pii,"When Family activity reporting is turned on for a child, Microsoft will collect details about how the child uses their device and provide parents with reports of that child's activities."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,browsing,"When Microsoft Defender SmartScreen checks web and app content, data about the content and your device is sent to Microsoft, including the full web address of the content."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,device info,"When Microsoft Defender SmartScreen checks web and app content, data about the content and your device is sent to Microsoft, including the full web address of the content."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"When Microsoft Defender SmartScreen checks web and app content, data about the content and your device is sent to Microsoft, including the full web address of the content."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"When Microsoft Defender SmartScreen checks web and app content, data about the content and your device is sent to Microsoft, including the full web address of the content."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"This data will only be used for security purposes in detecting, protecting against, and responding to security incidents, identity theft, fraud, or other malicious, deceptive, or illegal activities."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"On a supported device, Smart App Control starts in evaluation mode and the data we collect for Microsoft Defender SmartScreen such as file name, a hash of the file's contents, the download location, a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"On a supported device, Smart App Control starts in evaluation mode and the data we collect for Microsoft Defender SmartScreen such as file name, a hash of the file's contents, the download location, a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"On a supported device, Smart App Control starts in evaluation mode and the data we collect for Microsoft Defender SmartScreen such as file name, a hash of the file's contents, the download location, a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,project,"On a supported device, Smart App Control starts in evaluation mode and the data we collect for Microsoft Defender SmartScreen such as file name, a hash of the file's contents, the download location, a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"On a supported device, Smart App Control starts in evaluation mode and the data we collect for Microsoft Defender SmartScreen such as file name, a hash of the file's contents, the download location, a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,project,"On a supported device, Smart App Control starts in evaluation mode and the data we collect for Microsoft Defender SmartScreen such as file name, a hash of the file's contents, the download location, a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,project,"When either Microsoft Defender SmartScreen or Smart App Control checks a file, data about that file is sent to Microsoft, including the file name, a hash of the file's contents, the download location,"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"When either Microsoft Defender SmartScreen or Smart App Control checks a file, data about that file is sent to Microsoft, including the file name, a hash of the file's contents, the download location,"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,project,"When either Microsoft Defender SmartScreen or Smart App Control checks a file, data about that file is sent to Microsoft, including the file name, a hash of the file's contents, the download location,"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,audio,"With both settings enabled, while your headset is turned on the device will always be listening to your voice input and will send your voice data to Microsoft's cloud-based speech recognition technolo"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,device info,"Back to top Sync and backup settings When you sign into Windows with your Microsoft account, Windows can store your settings, files, and device configuration data in Microsoft's servers."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,gameplay,"Back to top Sync and backup settings When you sign into Windows with your Microsoft account, Windows can store your settings, files, and device configuration data in Microsoft's servers."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,device info,"Windows will only use the stored settings, files, and device configuration data to make it easier for you to migrate your experience on a different device."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,device info,"Whenever you use a web browser to access the internet, data about your device (""standard device data"") is sent to the websites you visit and online services you use."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,device info,"Whenever you use a web browser to access the internet, data about your device (""standard device data"") is sent to the websites you visit and online services you use."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,device info,"Whenever you use a web browser to access the internet, data about your device (""standard device data"") is sent to the websites you visit and online services you use."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,device info,"Whenever you use a web browser to access the internet, data about your device (""standard device data"") is sent to the websites you visit and online services you use."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,browsing,"Standard device data includes your device's IP address, browser type and language, access times, and referring website addresses."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,device info,"Standard device data includes your device's IP address, browser type and language, access times, and referring website addresses."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,language,"Standard device data includes your device's IP address, browser type and language, access times, and referring website addresses."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,browsing,"Standard device data includes your device's IP address, browser type and language, access times, and referring website addresses."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,ip addr,"Standard device data includes your device's IP address, browser type and language, access times, and referring website addresses."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,browser type,"Standard device data includes your device's IP address, browser type and language, access times, and referring website addresses."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage time,"Standard device data includes your device's IP address, browser type and language, access times, and referring website addresses."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,This data might be logged on those websites' web servers.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Additionally, Microsoft Edge sends a unique browser ID to certain websites to enable us to develop aggregate data used to improve browser features and services."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Additionally, Microsoft Edge sends a unique browser ID to certain websites to enable us to develop aggregate data used to improve browser features and services."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Additionally, data about how you use your browser, such as your browsing history, web form data, temporary internet files, and cookies, is stored on your device."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Additionally, data about how you use your browser, such as your browsing history, web form data, temporary internet files, and cookies, is stored on your device."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Additionally, data about how you use your browser, such as your browsing history, web form data, temporary internet files, and cookies, is stored on your device."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,browser type,Some Microsoft browser information saved on your device will be synced across other devices when you sign in with your Microsoft account
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"For instance, in Internet Explorer, this information includes your browsing history and favorites; and in Microsoft Edge, it includes your favorites, reading lists, autofill form entries (such as your"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,person name,"For instance, in Internet Explorer, this information includes your browsing history and favorites; and in Microsoft Edge, it includes your favorites, reading lists, autofill form entries (such as your"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,geo location,"For instance, in Internet Explorer, this information includes your browsing history and favorites; and in Microsoft Edge, it includes your favorites, reading lists, autofill form entries (such as your"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"For instance, in Internet Explorer, this information includes your browsing history and favorites; and in Microsoft Edge, it includes your favorites, reading lists, autofill form entries (such as your"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"For instance, in Internet Explorer, this information includes your browsing history and favorites; and in Microsoft Edge, it includes your favorites, reading lists, autofill form entries (such as your"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,phone num,"For instance, in Internet Explorer, this information includes your browsing history and favorites; and in Microsoft Edge, it includes your favorites, reading lists, autofill form entries (such as your"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,browsing,Microsoft Edge and Internet Explorer use your search queries and browsing history to provide you with faster browsing and more relevant search results.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,These features include search suggestions in Internet Explorer automatically sends the information you type into the browser address bar to your default search provider (such as Bing) to offer search 
410395246,410395246_aka_ms_privacy_policy.json,we,collect,browsing,Microsoft Edge and Internet Explorer use your search queries and browsing history to provide you with faster browsing and more relevant search results.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,These features include search and site suggestions in Microsoft Edge automatically sends the information you type into the browser address bar to Bing (even if you have selected another default search
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"If Bing is your default search provider, we use this data as described in the Bing section of this privacy statement."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,photo,"Everything remains on your local device unless you make an explicit choice, like sending an image off to Bing for a search, asking Click to Do to provide a summary of text the user has selected (in wh"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,photo,"Everything remains on your local device unless you make an explicit choice, like sending an image off to Bing for a search, asking Click to Do to provide a summary of text the user has selected (in wh"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,app name,"To use Recall, a user must opt-in to save snapshots on their Copilot+ PC, which are images of everything open and visible on the user's screen and include associated metadata such as the app name and "
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"Data captured by Recall including personal data (e.g., snapshots, metadata, processing results, and user queries) remain local to the device within your signed-in account on the Copilot+ PC, and is no"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"Data captured by Recall including personal data (e.g., snapshots, metadata, processing results, and user queries) remain local to the device within your signed-in account on the Copilot+ PC, and is no"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,pii,"Data captured by Recall including personal data (e.g., snapshots, metadata, processing results, and user queries) remain local to the device within your signed-in account on the Copilot+ PC, and is no"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,pii,"Data captured by Recall including personal data (e.g., snapshots, metadata, processing results, and user queries) remain local to the device within your signed-in account on the Copilot+ PC, and is no"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"Data captured by Recall including personal data (e.g., snapshots, metadata, processing results, and user queries) remain local to the device within your signed-in account on the Copilot+ PC, and is no"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,Your favorite places and search history will be included as search suggestions.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,geo location,Your favorite places and search history will be included as search suggestions.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,geo location,"If you allow the Camera app to use your location, location data is embedded in the photos and videos you take with your device."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,photo,"If you choose to share a photo or video, any embedded data will be accessible to the people and services you share with."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,camera,"If you choose to share a photo or video, any embedded data will be accessible to the people and services you share with."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,camera,The Favorites tab lets you view photos and videos you previously liked or favorited.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,photo,The Favorites tab lets you view photos and videos you previously liked or favorited.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,photo,"If you choose to share a photo or video using the Photos app or the Photos legacy app, any embedded data (such as location, camera model, and date) will be accessible to the people and services you sh"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,camera,"If you choose to share a photo or video using the Photos app or the Photos legacy app, any embedded data (such as location, camera model, and date) will be accessible to the people and services you sh"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,contact,"When you add an account to the People app, your contacts from your account will be automatically added to the People app."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"Other apps you install may also sync data to the People app, including providing additional details to existing contacts."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,email addr,"When you view a contact in the People app, information about your recent interactions with the contact (such as emails and calendar events, including from apps that the People app syncs data from) wil"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"When you view a contact in the People app, information about your recent interactions with the contact (such as emails and calendar events, including from apps that the People app syncs data from) wil"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,account,"When you view a contact in the People app, information about your recent interactions with the contact (such as emails and calendar events, including from apps that the People app syncs data from) wil"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,account,"When you view a contact in the People app, information about your recent interactions with the contact (such as emails and calendar events, including from apps that the People app syncs data from) wil"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,user id,"To configure an account, you must provide the app with the account credentials (such as user name and password), which will be sent over the internet to the third-party provider's server."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,password,"To configure an account, you must provide the app with the account credentials (such as user name and password), which will be sent over the internet to the third-party provider's server."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,email addr,These messages are stored locally on your device.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,session,"When the user turns on Focus Session, session data is stored locally and user can clear it by going to the clock settings page."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,All user created content is automatically saved at the default save location in the document library for future reference.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,device id,"The Mobile Plan App will use your IMEI, IMSI, EID, ICCID, and Country (coarse location determined by Cellular Network ID or Wi-Fi Reverse IP) to determine which mobile operators are available in your "
410395246,410395246_aka_ms_privacy_policy.json,we,collect,camera,"It allows users to combine videos, images, and audio files, as well as add text and effects, and then save the finished video to their device, or store their videos in their personal OneDrive via thei"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"To provide this information, Media Player sends an information request to Microsoft containing standard device data, such as your device IP address, device software version, your regional and language"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"To provide this information, Media Player sends an information request to Microsoft containing standard device data, such as your device IP address, device software version, your regional and language"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage time,"To help you discover content that may interest you, Movies & TV will collect data about what movies and TV shows you watch, including the length of play and any ratings you give."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage time,"To help you discover content that may interest you, Movies & TV will collect data about what movies and TV shows you watch, including the length of play and any ratings you give."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,camera,"When you use Windows Media Player Legacy, it can read media content such as video, audio, and picture files which allows you to play CDs and other digital content (such as video and audio files), rip "
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"When you use Windows Media Player Legacy, it can read media content such as video, audio, and picture files which allows you to play CDs and other digital content (such as video and audio files), rip "
410395246,410395246_aka_ms_privacy_policy.json,we,collect,audio,"When you use Windows Media Player Legacy, it can read media content such as video, audio, and picture files which allows you to play CDs and other digital content (such as video and audio files), rip "
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"To augment your media information, Windows Media Player Legacy will send a request to Microsoft which contains standard computer information, an identifier for the media content, and the media informa"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,device info,"To augment your media information, Windows Media Player Legacy will send a request to Microsoft which contains standard computer information, an identifier for the media content, and the media informa"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"To augment your media information, Windows Media Player Legacy will send a request to Microsoft which contains standard computer information, an identifier for the media content, and the media informa"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"To augment your media information, Windows Media Player Legacy will send a request to Microsoft which contains standard computer information, an identifier for the media content, and the media informa"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,identifier,"To augment your media information, Windows Media Player Legacy will send a request to Microsoft which contains standard computer information, an identifier for the media content, and the media informa"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,system ver,"The log includes such details as: connection time, IP address, operating system version, Windows Media Player Legacy version, Player identification number (Player ID), date, and protocol."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"The log includes such details as: connection time, IP address, operating system version, Windows Media Player Legacy version, Player identification number (Player ID), date, and protocol."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage time,"The log includes such details as: connection time, IP address, operating system version, Windows Media Player Legacy version, Player identification number (Player ID), date, and protocol."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,account,"The log includes such details as: connection time, IP address, operating system version, Windows Media Player Legacy version, Player identification number (Player ID), date, and protocol."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,ip addr,"The log includes such details as: connection time, IP address, operating system version, Windows Media Player Legacy version, Player identification number (Player ID), date, and protocol."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage time,"The log includes such details as: connection time, IP address, operating system version, Windows Media Player Legacy version, Player identification number (Player ID), date, and protocol."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,identifier,"The log includes such details as: connection time, IP address, operating system version, Windows Media Player Legacy version, Player identification number (Player ID), date, and protocol."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,face,"If you turn it on, Windows Hello uses your face, fingerprint, or iris to identify you based on a set of unique points or features that are extracted from the image and stored on your device as a templ"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,fingerprint,"If you turn it on, Windows Hello uses your face, fingerprint, or iris to identify you based on a set of unique points or features that are extracted from the image and stored on your device as a templ"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,eye tracking,"If you turn it on, Windows Hello uses your face, fingerprint, or iris to identify you based on a set of unique points or features that are extracted from the image and stored on your device as a templ"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"When you sign in on Xbox devices, apps, and services, the data we collect about your use is stored using these unique identifiers."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,identifier,"When you sign in on Xbox devices, apps, and services, the data we collect about your use is stored using these unique identifiers."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"When you sign in on Xbox devices, apps, and services, the data we collect about your use is stored using these unique identifiers."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Data we collect about your use of Xbox services, games, apps, and consoles includes when you sign in and sign out of Xbox, any purchases you make, and content you obtain."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"Data we collect about your use of Xbox services, games, apps, and consoles includes when you sign in and sign out of Xbox, any purchases you make, and content you obtain."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"Data we collect about your use of Xbox services, games, apps, and consoles includes which games you play and apps you use, your game progress, achievements, play time per game, and other play statisti"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"Data we collect about your use of Xbox services, games, apps, and consoles includes performance data about Xbox consoles, Xbox Game Pass and other Xbox apps, the Xbox network, connected accessories, a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,user id,"Data we collect about your use of Xbox services, games, apps, and consoles includes performance data about Xbox consoles, Xbox Game Pass and other Xbox apps, the Xbox network, connected accessories, a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"Data we collect about your use of Xbox services, games, apps, and consoles includes performance data about Xbox consoles, Xbox Game Pass and other Xbox apps, the Xbox network, connected accessories, a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,user id,"Data we collect about your use of Xbox services, games, apps, and consoles includes performance data about Xbox consoles, Xbox Game Pass and other Xbox apps, the Xbox network, connected accessories, a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Data we collect about your use of Xbox services, games, apps, and consoles includes content you add, upload, or share through the Xbox network, including text, pictures, and video you capture in games"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,message log,"Data we collect about your use of Xbox services, games, apps, and consoles includes content you add, upload, or share through the Xbox network, including text, pictures, and video you capture in games"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,message log,"Data we collect about your use of Xbox services, games, apps, and consoles includes content you add, upload, or share through the Xbox network, including text, pictures, and video you capture in games"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,camera,"Data we collect about your use of Xbox services, games, apps, and consoles includes content you add, upload, or share through the Xbox network, including text, pictures, and video you capture in games"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,photo,"Data we collect about your use of Xbox services, games, apps, and consoles includes content you add, upload, or share through the Xbox network, including text, pictures, and video you capture in games"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,photo,"Data we collect about your use of Xbox services, games, apps, and consoles includes content you add, upload, or share through the Xbox network, including text, pictures, and video you capture in games"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"Data we collect about your use of Xbox services, games, apps, and consoles includes content you add, upload, or share through the Xbox network, including text, pictures, and video you capture in games"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,camera,"Data we collect about your use of Xbox services, games, apps, and consoles includes content you add, upload, or share through the Xbox network, including text, pictures, and video you capture in games"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,message log,"Data we collect about your use of Xbox services, games, apps, and consoles includes social activity, including chat data and interactions with other gamers, and connections you make (friends you add a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Data we collect about your use of Xbox services, games, apps, and consoles includes social activity, including chat data and interactions with other gamers, and connections you make (friends you add a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"Data we collect about your use of Xbox services, games, apps, and consoles includes social activity, including chat data and interactions with other gamers, and connections you make (friends you add a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Data we collect about your use of Xbox services, games, apps, and consoles includes social activity, including chat data and interactions with other gamers, and connections you make (friends you add a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Data we collect about your use of Xbox services, games, apps, and consoles includes social activity, including chat data and interactions with other gamers, and connections you make (friends you add a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,message log,"Data we collect about your use of Xbox services, games, apps, and consoles includes social activity, including chat data and interactions with other gamers, and connections you make (friends you add a"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"If you sign in to use Xbox on another device capable of accessing the Xbox network, and that device includes a storage device (hard drive or memory unit), usage data will be stored on the storage devi"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"If you sign in to use Xbox on another device capable of accessing the Xbox network, and that device includes a storage device (hard drive or memory unit), usage data will be stored on the storage devi"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,Data we collect enables us to provide you with our services and with curated experiences.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,camera,"When an Xbox game is played in the Windows Game Bar, the camera and microphone may be used, including to read photos and videos and to capture and record screenshots."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,audio,"When an Xbox game is played in the Windows Game Bar, the camera and microphone may be used, including to read photos and videos and to capture and record screenshots."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,audio,"When an Xbox game is played in the Windows Game Bar, the camera and microphone may be used, including to read photos and videos and to capture and record screenshots."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,camera,"When an Xbox game is played in the Windows Game Bar, the camera and microphone may be used, including to read photos and videos and to capture and record screenshots."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,camera,"When an Xbox game is played in the Windows Game Bar, the camera and microphone may be used, including to read photos and videos and to capture and record screenshots."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,photo,"When an Xbox game is played in the Windows Game Bar, the camera and microphone may be used, including to read photos and videos and to capture and record screenshots."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Optional data may include additional details about the operation, usage, and performance of your Xbox products and services, as well as enhanced error reporting."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,information,"Optional data may include additional details about the operation, usage, and performance of your Xbox products and services, as well as enhanced error reporting."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,account,"Your gamertag, game and play statistics, achievements, presence (whether you are currently signed in to Xbox), content you share, and other data about your activity on Xbox can be seen by other servic"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,gameplay,"Your gamertag, game and play statistics, achievements, presence (whether you are currently signed in to Xbox), content you share, and other data about your activity on Xbox can be seen by other servic"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Your gamertag, game and play statistics, achievements, presence (whether you are currently signed in to Xbox), content you share, and other data about your activity on Xbox can be seen by other servic"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,gameplay,"Your gamertag, game and play statistics, achievements, presence (whether you are currently signed in to Xbox), content you share, and other data about your activity on Xbox can be seen by other servic"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,account,"Your gamertag, game and play statistics, achievements, presence (whether you are currently signed in to Xbox), content you share, and other data about your activity on Xbox can be seen by other servic"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Your gamertag, game and play statistics, achievements, presence (whether you are currently signed in to Xbox), content you share, and other data about your activity on Xbox can be seen by other servic"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,gameplay,"Your gamertag, game and play statistics, achievements, presence (whether you are currently signed in to Xbox), content you share, and other data about your activity on Xbox can be seen by other servic"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,gameplay,"Your gamertag, game and play statistics, achievements, presence (whether you are currently signed in to Xbox), content you share, and other data about your activity on Xbox can be seen by other servic"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Your gamertag, game and play statistics, achievements, presence (whether you are currently signed in to Xbox), content you share, and other data about your activity on Xbox can be seen by other servic"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"Your gamertag, game and play statistics, achievements, presence (whether you are currently signed in to Xbox), content you share, and other data about your activity on Xbox can be seen by other servic"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,gameplay,"Your gamertag, game and play statistics, achievements, presence (whether you are currently signed in to Xbox), content you share, and other data about your activity on Xbox can be seen by other servic"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,gameplay,"Your gamertag, game and play statistics, achievements, presence (whether you are currently signed in to Xbox), content you share, and other data about your activity on Xbox can be seen by other servic"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"For example, your gamertag and scores that show on game leaderboards are considered public and cannot be hidden."
410395246,410395246_aka_ms_privacy_policy.json,we,collect,user id,Xbox data shared with third parties including game and apps publishers.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,user id,Xbox data shared with third parties including game and apps publishers.
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,account,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,account,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,geo location,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,pii,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,vr avatar,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,gameplay,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
410395246,410395246_aka_ms_privacy_policy.json,we,collect,usage info,"This data may include: your Xbox user identifier, gamertag, limited account info such as country and age range, data about your in-game communications, any Xbox enforcement activity, game-play session"
