app_id,source,violation_type,collected_type,expected_apple_types,declared_types,data_not_collected,policy_action,manifest_violation_subtype,manifest_data_types_declared,manifest_data_types_actual,missing_data_types,manifest_tracking_declared,manifest_tracking_actual,tracking_domains_found,manifest_domains_declared,manifest_domains_actual,missing_domains,manifest_tracking_domains_declared
1448744070,label,neglect_disclosure,session,usage info,"Device ID, Name, Crash Data, Email Address, User ID",False,,,,,,,,,,,,
1448744070,label,neglect_disclosure,usage info,pii,"Device ID, Name, Crash Data, Email Address, User ID",False,,,,,,,,,,,,
1448744070,label,neglect_disclosure,biographical,account,"Device ID, Name, Crash Data, Email Address, User ID",False,,,,,,,,,,,,
1448744070,label,neglect_disclosure,type,hardware,"Device ID, Name, Crash Data, Email Address, User ID",False,,,,,,,,,,,,
1448744070,label,neglect_disclosure,language,"account, software","Device ID, Name, Crash Data, Email Address, User ID",False,,,,,,,,,,,,
1448744070,label,neglect_disclosure,browsing,Browsing History,"Device ID, Name, Crash Data, Email Address, User ID",False,,,,,,,,,,,,
1448744070,label,neglect_disclosure,system ver,software,"Device ID, Name, Crash Data, Email Address, User ID",False,,,,,,,,,,,,
1448744070,label,neglect_disclosure,screen,hardware,"Device ID, Name, Crash Data, Email Address, User ID",False,,,,,,,,,,,,
1448744070,label,neglect_disclosure,ethnic,account,"Device ID, Name, Crash Data, Email Address, User ID",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,vr movement,sensor,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location","Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,ip addr,"identifier, network","Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,face,body measure,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,billing,"account, Payment Info","Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,device info,pii,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,gameplay,Gameplay Content,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,browser type,software,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,name,pii,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,account,pii,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,usage time,usage info,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,phone num,"identifier, contact, billing, Phone Number","Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,surrounding environment,Environment Scanning,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,password,account,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,identifier,pii,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,ad id,"identifier, device info, Advertising Data","Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,height,body measure,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,app ver,software,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,employment,account,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,body measure,biometric,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,session,usage info,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,usage info,pii,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,biographical,account,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,type,hardware,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,language,"account, software","Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,browsing,Browsing History,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,system ver,software,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,screen,hardware,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,manifest,neglect_disclosure,ethnic,account,"Device ID, Name, Email Address, User ID, Other Diagnostic Data",False,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,vr movement,sensor,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,face,body measure,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,ip_address,,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,user_id,,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,account,pii,,,,,,,,,,,,,,
1448744070,policy,incorrect_disclosure,usage time,usage info,,,not_collect,,,,,,,,,,,
1448744070,policy,neglect_disclosure,user id,"identifier, account, pii, User ID",,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,surrounding environment,Environment Scanning,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,password,account,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,app_version,,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,username,,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,ad id,"identifier, device info, Advertising Data",,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,height,body measure,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,platform,,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,employment,account,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,body measure,biometric,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,device_id,,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,sdk_version,,,,,,,,,,,,,,,
1448744070,policy,incorrect_disclosure,session,usage info,,,not_collect,,,,,,,,,,,
1448744070,policy,incorrect_disclosure,usage info,pii,,,not_collect,,,,,,,,,,,
1448744070,policy,neglect_disclosure,biographical,account,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,device_model,,,,,,,,,,,,,,,
1448744070,policy,neglect_disclosure,ethnic,account,,,,,,,,,,,,,,
1449511522,label,neglect_disclosure,vr movement,sensor,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location",Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,ip addr,"identifier, network",Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,face,body measure,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,billing,"account, Payment Info",Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,device info,pii,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,gameplay,Gameplay Content,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,browser type,software,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,name,pii,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,account,pii,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,usage time,usage info,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,phone num,"identifier, contact, billing, Phone Number",Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,user id,"identifier, account, pii, User ID",Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,surrounding environment,Environment Scanning,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,identifier,pii,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,height,body measure,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,app ver,software,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,person name,"account, Name",Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,body measure,biometric,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,session,usage info,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,usage info,pii,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,type,hardware,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,language,"account, software",Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,browsing,Browsing History,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,system ver,software,Crash Data,False,,,,,,,,,,,,
1449511522,label,neglect_disclosure,ethnic,account,Crash Data,False,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,vr movement,sensor,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,os_version,,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location",,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,face,body measure,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,billing,"account, Payment Info",,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,user_id,,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,gameplay,Gameplay Content,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,browser type,software,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,name,pii,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,phone num,"identifier, contact, billing, Phone Number",,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,user id,"identifier, account, pii, User ID",,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,surrounding environment,Environment Scanning,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,error report,"Crash Data, usage info",,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,identifier,pii,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,app_version,,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,height,body measure,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,platform,,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,person name,"account, Name",,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,body measure,biometric,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,device_id,,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,sdk_version,,,,,,,,,,,,,,,
1449511522,policy,neglect_disclosure,device_model,,,,,,,,,,,,,,,
1460319993,label,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location","Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,audio,"sensor, Audio Data","Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,model,hardware,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,face,body measure,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,device info,pii,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,gameplay,Gameplay Content,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,build,software,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,name,pii,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,account,pii,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,phone num,"identifier, contact, billing, Phone Number","Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,error report,"Crash Data, usage info","Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,identifier,pii,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,app ver,software,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,camera,sensor,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,person name,"account, Name","Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,body measure,biometric,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,session,usage info,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,usage info,pii,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,type,hardware,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,language,"account, software","Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,browsing,Browsing History,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,email addr,"identifier, contact, billing, Email Address","Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,system ver,software,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,label,neglect_disclosure,password,account,"Purchase History, User ID",False,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,audio,"sensor, Audio Data",,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,model,hardware,,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,face,body measure,,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,gameplay,Gameplay Content,,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,build,software,,,,,,,,,,,,,,
1460319993,policy,incorrect_disclosure,account,pii,,,not_collect,,,,,,,,,,,
1460319993,policy,neglect_disclosure,error report,"Crash Data, usage info",,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,identifier,pii,,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,app_version,,,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,platform,,,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,app ver,software,,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,camera,sensor,,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,system_version,,,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,body measure,biometric,,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,device_id,,,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,sdk_version,,,,,,,,,,,,,,,
1460319993,policy,neglect_disclosure,system ver,software,,,,,,,,,,,,,,
1463073824,label,neglect_disclosure,face,body measure,"Customer Support, Device ID, Product Interaction, Name, Contacts, Emails or Text Messages, Email Address, Crash Data, User ID, Performance Data, Search History, Other Diagnostic Data",False,,,,,,,,,,,,
1463073824,label,neglect_disclosure,billing,"account, Payment Info","Customer Support, Device ID, Product Interaction, Name, Contacts, Emails or Text Messages, Email Address, Crash Data, User ID, Performance Data, Search History, Other Diagnostic Data",False,,,,,,,,,,,,
1463073824,label,neglect_disclosure,account,pii,"Customer Support, Device ID, Product Interaction, Name, Contacts, Emails or Text Messages, Email Address, Crash Data, User ID, Performance Data, Search History, Other Diagnostic Data",False,,,,,,,,,,,,
1463073824,label,neglect_disclosure,identifier,pii,"Customer Support, Device ID, Product Interaction, Name, Contacts, Emails or Text Messages, Email Address, Crash Data, User ID, Performance Data, Search History, Other Diagnostic Data",False,,,,,,,,,,,,
1463073824,label,neglect_disclosure,app ver,software,"Customer Support, Device ID, Product Interaction, Name, Contacts, Emails or Text Messages, Email Address, Crash Data, User ID, Performance Data, Search History, Other Diagnostic Data",False,,,,,,,,,,,,
1463073824,label,neglect_disclosure,body measure,biometric,"Customer Support, Device ID, Product Interaction, Name, Contacts, Emails or Text Messages, Email Address, Crash Data, User ID, Performance Data, Search History, Other Diagnostic Data",False,,,,,,,,,,,,
1463073824,label,neglect_disclosure,session,usage info,"Customer Support, Device ID, Product Interaction, Name, Contacts, Emails or Text Messages, Email Address, Crash Data, User ID, Performance Data, Search History, Other Diagnostic Data",False,,,,,,,,,,,,
1463073824,label,neglect_disclosure,usage info,pii,"Customer Support, Device ID, Product Interaction, Name, Contacts, Emails or Text Messages, Email Address, Crash Data, User ID, Performance Data, Search History, Other Diagnostic Data",False,,,,,,,,,,,,
1463073824,label,neglect_disclosure,type,hardware,"Customer Support, Device ID, Product Interaction, Name, Contacts, Emails or Text Messages, Email Address, Crash Data, User ID, Performance Data, Search History, Other Diagnostic Data",False,,,,,,,,,,,,
1463073824,label,neglect_disclosure,language,"account, software","Customer Support, Device ID, Product Interaction, Name, Contacts, Emails or Text Messages, Email Address, Crash Data, User ID, Performance Data, Search History, Other Diagnostic Data",False,,,,,,,,,,,,
1463073824,label,neglect_disclosure,system ver,software,"Customer Support, Device ID, Product Interaction, Name, Contacts, Emails or Text Messages, Email Address, Crash Data, User ID, Performance Data, Search History, Other Diagnostic Data",False,,,,,,,,,,,,
1463073824,label,neglect_disclosure,ethnic,account,"Customer Support, Device ID, Product Interaction, Name, Contacts, Emails or Text Messages, Email Address, Crash Data, User ID, Performance Data, Search History, Other Diagnostic Data",False,,,,,,,,,,,,
1469995354,label,incorrect_disclosure,device_id,,,True,,,,,,,,,,,,
1469995354,label,incorrect_disclosure,geo location,"sensor, contact, billing, Precise Location",,True,,,,,,,,,,,,
1469995354,label,incorrect_disclosure,name,pii,,True,,,,,,,,,,,,
1469995354,label,incorrect_disclosure,app ver,software,,True,,,,,,,,,,,,
1469995354,label,incorrect_disclosure,face,body measure,,True,,,,,,,,,,,,
1469995354,label,incorrect_disclosure,password,account,,True,,,,,,,,,,,,
1469995354,policy,neglect_disclosure,device_id,,,,,,,,,,,,,,,
1469995354,policy,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location",,,,,,,,,,,,,,
1469995354,policy,neglect_disclosure,name,pii,,,,,,,,,,,,,,
1469995354,policy,neglect_disclosure,app ver,software,,,,,,,,,,,,,,
1469995354,policy,neglect_disclosure,face,body measure,,,,,,,,,,,,,,
1469995354,policy,neglect_disclosure,password,account,,,,,,,,,,,,,,
1472875808,label,neglect_disclosure,usage info,pii,"Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,label,neglect_disclosure,build,software,"Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,label,neglect_disclosure,language,"account, software","Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,label,neglect_disclosure,model,hardware,"Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,label,neglect_disclosure,system ver,software,"Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,label,neglect_disclosure,app ver,software,"Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,label,neglect_disclosure,face,body measure,"Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,manifest,neglect_disclosure,usage info,pii,"Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,manifest,neglect_disclosure,build,software,"Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,manifest,neglect_disclosure,language,"account, software","Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,manifest,neglect_disclosure,model,hardware,"Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,manifest,neglect_disclosure,system ver,software,"Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,manifest,neglect_disclosure,app ver,software,"Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,manifest,neglect_disclosure,face,body measure,"Email Address, Other User Content, User ID",False,,,,,,,,,,,,
1472875808,policy,neglect_disclosure,device_id,,,,,,,,,,,,,,,
1472875808,policy,neglect_disclosure,app_version,,,,,,,,,,,,,,,
1472875808,policy,neglect_disclosure,sdk_version,,,,,,,,,,,,,,,
1472875808,policy,neglect_disclosure,build,software,,,,,,,,,,,,,,
1472875808,policy,neglect_disclosure,platform,,,,,,,,,,,,,,,
1472875808,policy,neglect_disclosure,model,hardware,,,,,,,,,,,,,,
1472875808,policy,neglect_disclosure,app ver,software,,,,,,,,,,,,,,
1472875808,policy,neglect_disclosure,face,body measure,,,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,identifier,pii,,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,body measure,biometric,,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,gameplay,Gameplay Content,,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,vr movement,sensor,,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,app_version,,,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,usage info,pii,,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,geo location,"sensor, contact, billing, Precise Location",,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,name,pii,,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,type,hardware,,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,usage time,usage info,,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,language,"account, software",,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,browsing,Browsing History,,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,app ver,software,,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,face,body measure,,True,,,,,,,,,,,,
1478757472,label,incorrect_disclosure,person name,"account, Name",,True,,,,,,,,,,,,
1478757472,policy,neglect_disclosure,identifier,pii,,,,,,,,,,,,,,
1478757472,policy,neglect_disclosure,body measure,biometric,,,,,,,,,,,,,,
1478757472,policy,neglect_disclosure,gameplay,Gameplay Content,,,,,,,,,,,,,,
1478757472,policy,neglect_disclosure,vr movement,sensor,,,,,,,,,,,,,,
1478757472,policy,neglect_disclosure,app_version,,,,,,,,,,,,,,,
1478757472,policy,incorrect_disclosure,usage info,pii,,,not_collect,,,,,,,,,,,
1478757472,policy,incorrect_disclosure,geo location,"sensor, contact, billing, Precise Location",,,not_collect,,,,,,,,,,,
1478757472,policy,neglect_disclosure,name,pii,,,,,,,,,,,,,,
1478757472,policy,incorrect_disclosure,usage time,usage info,,,not_collect,,,,,,,,,,,
1478757472,policy,incorrect_disclosure,browsing,Browsing History,,,not_collect,,,,,,,,,,,
1478757472,policy,incorrect_disclosure,app ver,software,,,not_collect,,,,,,,,,,,
1478757472,policy,neglect_disclosure,face,body measure,,,,,,,,,,,,,,
1478757472,policy,neglect_disclosure,person name,"account, Name",,,,,,,,,,,,,,
1493916909,label,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location",Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,audio,"sensor, Audio Data",Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,manufacturer,hardware,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,model,hardware,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,billing,"account, Payment Info",Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,face,body measure,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,device info,pii,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,gameplay,Gameplay Content,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,browser type,software,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,build,software,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,name,pii,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,account,pii,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,usage time,usage info,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,phone num,"identifier, contact, billing, Phone Number",Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,user id,"identifier, account, pii, User ID",Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,sdk ver,software,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,password,account,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,identifier,pii,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,app ver,software,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,person name,"account, Name",Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,body measure,biometric,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,session,usage info,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,usage info,pii,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,biographical,account,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,hand tracking,sensor,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,language,"account, software",Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,browsing,Browsing History,Device ID,False,,,,,,,,,,,,
1493916909,label,neglect_disclosure,system ver,software,Device ID,False,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,os_version,,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location",,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,audio,"sensor, Audio Data",,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,manufacturer,hardware,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,model,hardware,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,billing,"account, Payment Info",,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,face,body measure,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,ip_address,,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,user_id,,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,gameplay,Gameplay Content,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,browser type,software,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,build,software,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,name,pii,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,account,pii,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,phone num,"identifier, contact, billing, Phone Number",,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,user id,"identifier, account, pii, User ID",,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,sdk ver,software,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,password,account,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,platform,,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,app ver,software,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,person name,"account, Name",,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,body measure,biometric,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,device_id,,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,sdk_version,,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,biographical,account,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,hand tracking,sensor,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,browsing,Browsing History,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,system ver,software,,,,,,,,,,,,,,
1493916909,policy,neglect_disclosure,device_model,,,,,,,,,,,,,,,
1502142828,label,neglect_disclosure,geo location,"sensor, contact, billing, Precise Location","Name, Crash Data, Email Address, Photos or Videos, User ID",False,,,,,,,,,,,,
